edge_ratio,inf_prob,act_rate,rec_rate,ds_rate,di_rate,dr_rate,time,s_num,i_num,r_num,num
0.001,0.3,3,0.075,0.05,0.03,0.05,7,363,0,1,364
0.001,0.3,3,0.075,0.05,0.03,0.05,7,359,18,1,378
0.001,0.3,3,0.075,0.05,0.03,0.05,7,359,3,1,363
0.001,0.3,3,0.075,0.05,0.03,0.05,7,374,4,0,378
0.001,0.3,3,0.075,0.05,0.03,0.05,7,352,14,1,367
0.001,0.3,3,0.075,0.05,0.03,0.05,7,368,0,0,368
0.001,0.3,3,0.075,0.05,0.03,0.05,7,356,16,1,373
0.001,0.3,3,0.075,0.05,0.03,0.05,7,355,6,4,365
0.001,0.3,3,0.075,0.05,0.03,0.05,7,347,8,2,357
0.001,0.3,3,0.075,0.05,0.03,0.05,7,366,2,3,371
0.001,0.3,3,0.075,0.05,0.03,0.05,7,365,0,1,366
0.001,0.3,3,0.075,0.05,0.03,0.05,7,352,29,4,385
0.001,0.3,3,0.075,0.05,0.03,0.05,7,344,21,2,367
0.001,0.3,3,0.075,0.05,0.03,0.05,7,347,28,4,379
0.001,0.3,3,0.075,0.05,0.03,0.05,7,338,24,2,364
0.001,0.3,3,0.075,0.05,0.03,0.05,7,357,10,1,368
0.001,0.3,3,0.075,0.05,0.03,0.05,7,347,17,1,365
0.001,0.3,3,0.075,0.05,0.03,0.05,7,329,19,1,349
0.001,0.3,3,0.075,0.05,0.13,0.05,7,371,0,0,371
0.001,0.3,3,0.075,0.05,0.13,0.05,7,359,0,1,360
0.001,0.3,3,0.075,0.05,0.13,0.05,7,345,31,2,378
0.001,0.3,3,0.075,0.05,0.13,0.05,7,347,4,1,352
0.001,0.3,3,0.075,0.05,0.13,0.05,7,368,0,0,368
0.001,0.3,3,0.075,0.05,0.13,0.05,7,359,4,2,365
0.001,0.3,3,0.075,0.05,0.13,0.05,7,377,0,1,378
0.001,0.3,3,0.075,0.05,0.13,0.05,7,360,6,2,368
0.001,0.3,3,0.075,0.05,0.13,0.05,7,357,3,1,361
0.001,0.3,3,0.075,0.05,0.13,0.05,7,377,0,0,377
0.001,0.3,3,0.075,0.05,0.13,0.05,7,370,0,0,370
0.001,0.3,3,0.075,0.05,0.13,0.05,7,367,0,0,367
0.001,0.3,3,0.075,0.05,0.13,0.05,7,364,0,0,364
0.001,0.3,3,0.075,0.05,0.13,0.05,7,374,9,1,384
0.001,0.3,3,0.075,0.05,0.13,0.05,7,362,4,0,366
0.001,0.3,3,0.075,0.05,0.13,0.05,7,363,0,0,363
0.001,0.3,3,0.075,0.05,0.13,0.05,7,369,0,0,369
0.001,0.3,3,0.075,0.05,0.13,0.05,7,360,1,0,361
0.001,0.3,3,0.075,0.05,0.13,0.05,7,359,12,1,372
0.001,0.3,3,0.075,0.05,0.13,0.05,7,369,0,1,370
0.001,0.3,3,0.075,0.05,0.23,0.05,7,343,10,3,356
0.001,0.3,3,0.075,0.05,0.23,0.05,7,372,7,2,381
0.001,0.3,3,0.075,0.05,0.23,0.05,7,361,1,0,362
0.001,0.3,3,0.075,0.05,0.23,0.05,7,361,2,1,364
0.001,0.3,3,0.075,0.05,0.23,0.05,7,366,0,0,366
0.001,0.3,3,0.075,0.05,0.23,0.05,7,383,0,1,384
0.001,0.3,3,0.075,0.05,0.23,0.05,7,369,0,0,369
0.001,0.3,3,0.075,0.05,0.23,0.05,7,356,0,0,356
0.001,0.3,3,0.075,0.05,0.23,0.05,7,379,2,1,382
0.001,0.3,3,0.075,0.05,0.23,0.05,7,359,11,0,370
0.001,0.3,3,0.075,0.05,0.23,0.05,7,332,0,0,332
0.001,0.3,3,0.075,0.05,0.23,0.05,7,347,5,1,353
0.001,0.3,3,0.075,0.05,0.23,0.05,7,370,0,0,370
0.001,0.3,3,0.075,0.05,0.23,0.05,7,349,6,1,356
0.001,0.3,3,0.075,0.05,0.23,0.05,7,361,0,1,362
0.001,0.3,3,0.075,0.05,0.23,0.05,7,352,5,2,359
0.001,0.3,3,0.075,0.05,0.23,0.05,7,356,1,0,357
0.001,0.3,3,0.075,0.05,0.23,0.05,7,340,18,1,359
0.001,0.3,3,0.075,0.05,0.23,0.05,7,364,3,0,367
0.001,0.3,3,0.075,0.05,0.23,0.05,7,377,5,0,382
0.001,0.5,1,0.075,0,0.03,0,7,490,6,4,500
0.001,0.5,1,0.075,0,0.03,0,7,495,3,2,500
0.001,0.5,1,0.075,0,0.03,0,7,495,5,0,500
0.001,0.5,1,0.075,0,0.03,0,7,495,3,2,500
0.001,0.5,1,0.075,0,0.03,0,7,499,0,1,500
0.001,0.5,1,0.075,0,0.03,0,7,499,1,0,500
0.001,0.5,1,0.075,0,0.03,0,7,499,0,1,500
0.001,0.5,1,0.075,0,0.03,0,7,493,5,1,499
0.001,0.5,1,0.075,0,0.03,0,7,496,4,0,500
0.001,0.5,1,0.075,0,0.03,0,7,496,3,1,500
0.001,0.5,1,0.075,0,0.03,0,7,499,0,0,499
0.001,0.5,1,0.075,0,0.03,0,7,495,4,0,499
0.001,0.5,1,0.075,0,0.03,0,7,491,6,3,500
0.001,0.5,1,0.075,0,0.03,0,7,495,5,0,500
0.001,0.5,1,0.075,0,0.03,0,7,477,22,0,499
0.001,0.5,1,0.075,0,0.03,0,7,499,1,0,500
0.001,0.5,1,0.075,0,0.03,0,7,498,0,1,499
0.001,0.5,1,0.075,0,0.03,0,7,483,16,0,499
0.001,0.5,1,0.075,0,0.03,0,7,499,0,1,500
0.001,0.5,1,0.075,0,0.03,0,7,490,9,1,500
0.001,0.5,1,0.075,0,0.13,0,7,490,9,1,500
0.001,0.5,1,0.075,0,0.13,0,7,490,7,0,497
0.001,0.5,1,0.075,0,0.13,0,7,491,5,3,499
0.001,0.5,1,0.075,0,0.13,0,7,499,0,0,499
0.001,0.5,1,0.075,0,0.13,0,7,494,6,0,500
0.001,0.5,1,0.075,0,0.13,0,7,480,12,3,495
0.001,0.5,1,0.075,0,0.13,0,7,491,8,0,499
0.001,0.5,1,0.075,0,0.13,0,7,495,4,0,499
0.001,0.5,1,0.075,0,0.13,0,7,498,1,0,499
0.001,0.5,1,0.075,0,0.13,0,7,496,2,2,500
0.001,0.5,1,0.075,0,0.13,0,7,499,0,1,500
0.001,0.5,1,0.075,0,0.13,0,7,499,0,0,499
0.001,0.5,1,0.075,0,0.13,0,7,499,0,0,499
0.001,0.5,1,0.075,0,0.13,0,7,488,8,1,497
0.001,0.5,1,0.075,0,0.13,0,7,499,0,0,499
0.001,0.5,1,0.075,0,0.13,0,7,484,10,0,494
0.001,0.5,1,0.075,0,0.13,0,7,499,0,0,499
0.001,0.5,1,0.075,0,0.13,0,7,499,0,0,499
0.001,0.5,1,0.075,0,0.13,0,7,499,0,0,499
0.001,0.5,1,0.075,0,0.13,0,7,494,4,1,499
0.001,0.5,1,0.075,0,0.23,0,7,499,0,1,500
0.001,0.5,1,0.075,0,0.23,0,7,496,0,0,496
0.001,0.5,1,0.075,0,0.23,0,7,499,0,1,500
0.001,0.5,1,0.075,0,0.23,0,7,499,0,1,500
0.001,0.5,1,0.075,0,0.23,0,7,491,3,1,495
0.001,0.5,1,0.075,0,0.23,0,7,499,0,1,500
0.001,0.5,1,0.075,0,0.23,0,7,499,0,0,499
0.001,0.5,1,0.075,0,0.23,0,7,495,2,1,498
0.001,0.5,1,0.075,0,0.23,0,7,474,16,1,491
0.001,0.5,1,0.075,0,0.23,0,7,478,15,2,495
0.001,0.5,1,0.075,0,0.23,0,7,495,3,1,499
0.001,0.5,1,0.075,0,0.23,0,7,497,0,0,497
0.001,0.5,1,0.075,0,0.23,0,7,499,0,0,499
0.001,0.5,1,0.075,0,0.23,0,7,499,0,0,499
0.001,0.5,1,0.075,0,0.23,0,7,499,0,0,499
0.001,0.5,1,0.075,0,0.23,0,7,498,1,0,499
0.001,0.5,1,0.075,0,0.23,0,7,499,0,0,499
0.001,0.5,1,0.075,0,0.23,0,7,499,0,0,499
0.001,0.5,1,0.075,0,0.23,0,7,497,2,0,499
0.001,0.5,1,0.075,0,0.23,0,7,499,0,0,499
0.001,0.5,1,0.075,0.025,0.03,0.025,7,422,0,1,423
0.001,0.5,1,0.075,0.025,0.03,0.025,7,413,16,2,431
0.001,0.5,1,0.075,0.025,0.03,0.025,7,403,16,3,422
0.001,0.5,1,0.075,0.025,0.03,0.025,7,446,2,0,448
0.001,0.5,1,0.075,0.025,0.03,0.025,7,433,10,1,444
0.001,0.5,1,0.075,0.025,0.03,0.025,7,413,8,1,422
0.001,0.5,1,0.075,0.025,0.03,0.025,7,425,5,2,432
0.001,0.5,1,0.075,0.025,0.03,0.025,7,434,0,1,435
0.001,0.5,1,0.075,0.025,0.03,0.025,7,412,18,0,430
0.001,0.5,1,0.075,0.025,0.03,0.025,7,412,1,0,413
0.001,0.5,1,0.075,0.025,0.03,0.025,7,438,3,0,441
0.001,0.5,1,0.075,0.025,0.03,0.025,7,424,0,1,425
0.001,0.5,1,0.075,0.025,0.03,0.025,7,435,0,0,435
0.001,0.5,1,0.075,0.025,0.03,0.025,7,420,0,1,421
0.001,0.5,1,0.075,0.025,0.03,0.025,7,432,2,1,435
0.001,0.5,1,0.075,0.025,0.03,0.025,7,431,10,0,441
0.001,0.5,1,0.075,0.025,0.03,0.025,7,424,2,1,427
0.001,0.5,1,0.075,0.025,0.03,0.025,7,431,1,0,432
0.001,0.5,1,0.075,0.025,0.03,0.025,7,428,0,0,428
0.001,0.5,1,0.075,0.025,0.03,0.025,7,438,0,0,438
0.001,0.5,1,0.075,0.025,0.13,0.025,7,424,0,0,424
0.001,0.5,1,0.075,0.025,0.13,0.025,7,416,11,1,428
0.001,0.5,1,0.075,0.025,0.13,0.025,7,421,7,1,429
0.001,0.5,1,0.075,0.025,0.13,0.025,7,431,0,0,431
0.001,0.5,1,0.075,0.025,0.13,0.025,7,421,10,2,433
0.001,0.5,1,0.075,0.025,0.13,0.025,7,410,7,2,419
0.001,0.5,1,0.075,0.025,0.13,0.025,7,427,3,1,431
0.001,0.5,1,0.075,0.025,0.13,0.025,7,446,0,0,446
0.001,0.5,1,0.075,0.025,0.13,0.025,7,427,8,1,436
0.001,0.5,1,0.075,0.025,0.13,0.025,7,428,2,1,431
0.001,0.5,1,0.075,0.025,0.13,0.025,7,429,2,0,431
0.001,0.5,1,0.075,0.025,0.13,0.025,7,431,1,0,432
0.001,0.5,1,0.075,0.025,0.13,0.025,7,422,6,0,428
0.001,0.5,1,0.075,0.025,0.13,0.025,7,425,3,1,429
0.001,0.5,1,0.075,0.025,0.13,0.025,7,429,0,1,430
0.001,0.5,1,0.075,0.025,0.13,0.025,7,442,0,0,442
0.001,0.5,1,0.075,0.025,0.13,0.025,7,431,0,1,432
0.001,0.5,1,0.075,0.025,0.13,0.025,7,431,0,0,431
0.001,0.5,1,0.075,0.025,0.13,0.025,7,419,14,1,434
0.001,0.5,1,0.075,0.025,0.13,0.025,7,431,0,1,432
0.001,0.5,1,0.075,0.025,0.23,0.025,7,402,9,0,411
0.001,0.5,1,0.075,0.025,0.23,0.025,7,434,0,0,434
0.001,0.5,1,0.075,0.025,0.23,0.025,7,435,0,0,435
0.001,0.5,1,0.075,0.025,0.23,0.025,7,447,0,0,447
0.001,0.5,1,0.075,0.025,0.23,0.025,7,437,0,0,437
0.001,0.5,1,0.075,0.025,0.23,0.025,7,428,0,1,429
0.001,0.5,1,0.075,0.025,0.23,0.025,7,423,0,1,424
0.001,0.5,1,0.075,0.025,0.23,0.025,7,433,3,1,437
0.001,0.5,1,0.075,0.025,0.23,0.025,7,426,0,0,426
0.001,0.5,1,0.075,0.025,0.23,0.025,7,422,0,1,423
0.001,0.5,1,0.075,0.025,0.23,0.025,7,422,0,0,422
0.001,0.5,1,0.075,0.025,0.23,0.025,7,428,0,0,428
0.001,0.5,1,0.075,0.025,0.23,0.025,7,435,0,1,436
0.001,0.5,1,0.075,0.025,0.23,0.025,7,440,0,0,440
0.001,0.5,1,0.075,0.025,0.23,0.025,7,416,0,0,416
0.001,0.5,1,0.075,0.025,0.23,0.025,7,413,0,0,413
0.001,0.5,1,0.075,0.025,0.23,0.025,7,438,0,0,438
0.001,0.5,1,0.075,0.025,0.23,0.025,7,423,2,0,425
0.001,0.5,1,0.075,0.025,0.23,0.025,7,434,0,0,434
0.001,0.5,1,0.075,0.025,0.23,0.025,7,418,0,0,418
0.001,0.5,1,0.075,0.05,0.03,0.05,7,341,5,0,346
0.001,0.5,1,0.075,0.05,0.03,0.05,7,349,3,0,352
0.001,0.5,1,0.075,0.05,0.03,0.05,7,356,0,0,356
0.001,0.5,1,0.075,0.05,0.03,0.05,7,347,15,4,366
0.001,0.5,1,0.075,0.05,0.03,0.05,7,359,9,2,370
0.001,0.5,1,0.075,0.05,0.03,0.05,7,342,18,0,360
0.001,0.5,1,0.075,0.05,0.03,0.05,7,359,6,0,365
0.001,0.5,1,0.075,0.05,0.03,0.05,7,352,5,0,357
0.001,0.5,1,0.075,0.05,0.03,0.05,7,364,0,1,365
0.001,0.5,1,0.075,0.05,0.03,0.05,7,350,3,1,354
0.001,0.5,1,0.075,0.05,0.03,0.05,7,334,15,4,353
0.001,0.5,1,0.075,0.05,0.03,0.05,7,372,0,0,372
0.001,0.5,1,0.075,0.05,0.03,0.05,7,348,0,1,349
0.001,0.5,1,0.075,0.05,0.03,0.05,7,362,8,3,373
0.001,0.5,1,0.075,0.05,0.03,0.05,7,359,0,0,359
0.001,0.5,1,0.075,0.05,0.03,0.05,7,364,0,1,365
0.001,0.5,1,0.075,0.05,0.03,0.05,7,389,0,0,389
0.001,0.5,1,0.075,0.05,0.03,0.05,7,367,7,0,374
0.001,0.5,1,0.075,0.05,0.03,0.05,7,365,0,1,366
0.001,0.5,1,0.075,0.05,0.03,0.05,7,321,15,2,338
0.001,0.5,1,0.075,0.05,0.13,0.05,7,386,0,0,386
0.001,0.5,1,0.075,0.05,0.13,0.05,7,353,3,1,357
0.001,0.5,1,0.075,0.05,0.13,0.05,7,345,0,1,346
0.001,0.5,1,0.075,0.05,0.13,0.05,7,358,4,0,362
0.001,0.5,1,0.075,0.05,0.13,0.05,7,346,19,1,366
0.001,0.5,1,0.075,0.05,0.13,0.05,7,368,0,0,368
0.001,0.5,1,0.075,0.05,0.13,0.05,7,353,9,1,363
0.001,0.5,1,0.075,0.05,0.13,0.05,7,377,0,0,377
0.001,0.5,1,0.075,0.05,0.13,0.05,7,360,0,1,361
0.001,0.5,1,0.075,0.05,0.13,0.05,7,360,0,0,360
0.001,0.5,1,0.075,0.05,0.13,0.05,7,358,11,0,369
0.001,0.5,1,0.075,0.05,0.13,0.05,7,354,9,1,364
0.001,0.5,1,0.075,0.05,0.13,0.05,7,362,0,0,362
0.001,0.5,1,0.075,0.05,0.13,0.05,7,375,1,0,376
0.001,0.5,1,0.075,0.05,0.13,0.05,7,369,0,0,369
0.001,0.5,1,0.075,0.05,0.13,0.05,7,371,0,0,371
0.001,0.5,1,0.075,0.05,0.13,0.05,7,361,0,1,362
0.001,0.5,1,0.075,0.05,0.13,0.05,7,363,0,0,363
0.001,0.5,1,0.075,0.05,0.13,0.05,7,376,8,0,384
0.001,0.5,1,0.075,0.05,0.13,0.05,7,362,0,0,362
0.001,0.5,1,0.075,0.05,0.23,0.05,7,367,0,0,367
0.001,0.5,1,0.075,0.05,0.23,0.05,7,344,0,0,344
0.001,0.5,1,0.075,0.05,0.23,0.05,7,344,20,3,367
0.001,0.5,1,0.075,0.05,0.23,0.05,7,346,0,1,347
0.001,0.5,1,0.075,0.05,0.23,0.05,7,375,2,1,378
0.001,0.5,1,0.075,0.05,0.23,0.05,7,369,0,0,369
0.001,0.5,1,0.075,0.05,0.23,0.05,7,362,9,0,371
0.001,0.5,1,0.075,0.05,0.23,0.05,7,374,0,0,374
0.001,0.5,1,0.075,0.05,0.23,0.05,7,350,0,0,350
0.001,0.5,1,0.075,0.05,0.23,0.05,7,385,0,1,386
0.001,0.5,1,0.075,0.05,0.23,0.05,7,375,0,0,375
0.001,0.5,1,0.075,0.05,0.23,0.05,7,351,1,0,352
0.001,0.5,1,0.075,0.05,0.23,0.05,7,355,0,1,356
0.001,0.5,1,0.075,0.05,0.23,0.05,7,359,0,0,359
0.001,0.5,1,0.075,0.05,0.23,0.05,7,362,0,0,362
0.001,0.5,1,0.075,0.05,0.23,0.05,7,357,5,0,362
0.001,0.5,1,0.075,0.05,0.23,0.05,7,375,3,1,379
0.001,0.5,1,0.075,0.05,0.23,0.05,7,370,0,0,370
0.001,0.5,1,0.075,0.05,0.23,0.05,7,373,0,0,373
0.001,0.5,1,0.075,0.05,0.23,0.05,7,396,0,0,396
0.001,0.5,2,0.075,0,0.03,0,7,434,55,9,498
0.001,0.5,2,0.075,0,0.03,0,7,474,25,1,500
0.001,0.5,2,0.075,0,0.03,0,7,442,51,7,500
0.001,0.5,2,0.075,0,0.03,0,7,498,0,1,499
0.001,0.5,2,0.075,0,0.03,0,7,499,0,1,500
0.001,0.5,2,0.075,0,0.03,0,7,485,11,3,499
0.001,0.5,2,0.075,0,0.03,0,7,499,0,0,499
0.001,0.5,2,0.075,0,0.03,0,7,499,0,1,500
0.001,0.5,2,0.075,0,0.03,0,7,498,0,1,499
0.001,0.5,2,0.075,0,0.03,0,7,498,1,0,499
0.001,0.5,2,0.075,0,0.03,0,7,491,6,3,500
0.001,0.5,2,0.075,0,0.03,0,7,481,17,2,500
0.001,0.5,2,0.075,0,0.03,0,7,490,8,2,500
0.001,0.5,2,0.075,0,0.03,0,7,493,7,0,500
0.001,0.5,2,0.075,0,0.03,0,7,489,9,2,500
0.001,0.5,2,0.075,0,0.03,0,7,491,8,0,499
0.001,0.5,2,0.075,0,0.03,0,7,492,8,0,500
0.001,0.5,2,0.075,0,0.03,0,7,468,21,6,495
0.001,0.5,2,0.075,0,0.03,0,7,481,17,1,499
0.001,0.5,2,0.075,0,0.03,0,7,487,11,2,500
0.001,0.5,2,0.075,0,0.13,0,7,499,0,0,499
0.001,0.5,2,0.075,0,0.13,0,7,494,1,2,497
0.001,0.5,2,0.075,0,0.13,0,7,496,2,1,499
0.001,0.5,2,0.075,0,0.13,0,7,479,14,2,495
0.001,0.5,2,0.075,0,0.13,0,7,486,12,1,499
0.001,0.5,2,0.075,0,0.13,0,7,497,1,1,499
0.001,0.5,2,0.075,0,0.13,0,7,483,12,2,497
0.001,0.5,2,0.075,0,0.13,0,7,497,1,2,500
0.001,0.5,2,0.075,0,0.13,0,7,499,0,0,499
0.001,0.5,2,0.075,0,0.13,0,7,499,0,0,499
0.001,0.5,2,0.075,0,0.13,0,7,487,10,2,499
0.001,0.5,2,0.075,0,0.13,0,7,478,17,2,497
0.001,0.5,2,0.075,0,0.13,0,7,499,0,0,499
0.001,0.5,2,0.075,0,0.13,0,7,483,12,2,497
0.001,0.5,2,0.075,0,0.13,0,7,463,29,3,495
0.001,0.5,2,0.075,0,0.13,0,7,499,0,1,500
0.001,0.5,2,0.075,0,0.13,0,7,499,0,0,499
0.001,0.5,2,0.075,0,0.13,0,7,499,0,1,500
0.001,0.5,2,0.075,0,0.13,0,7,461,33,0,494
0.001,0.5,2,0.075,0,0.13,0,7,499,0,1,500
0.001,0.5,2,0.075,0,0.23,0,7,495,1,3,499
0.001,0.5,2,0.075,0,0.23,0,7,491,5,0,496
0.001,0.5,2,0.075,0,0.23,0,7,495,5,0,500
0.001,0.5,2,0.075,0,0.23,0,7,499,0,0,499
0.001,0.5,2,0.075,0,0.23,0,7,499,0,0,499
0.001,0.5,2,0.075,0,0.23,0,7,496,0,1,497
0.001,0.5,2,0.075,0,0.23,0,7,489,3,2,494
0.001,0.5,2,0.075,0,0.23,0,7,478,13,3,494
0.001,0.5,2,0.075,0,0.23,0,7,457,30,4,491
0.001,0.5,2,0.075,0,0.23,0,7,490,5,1,496
0.001,0.5,2,0.075,0,0.23,0,7,498,0,0,498
0.001,0.5,2,0.075,0,0.23,0,7,489,8,0,497
0.001,0.5,2,0.075,0,0.23,0,7,499,0,0,499
0.001,0.5,2,0.075,0,0.23,0,7,497,2,0,499
0.001,0.5,2,0.075,0,0.23,0,7,471,13,3,487
0.001,0.5,2,0.075,0,0.23,0,7,496,1,0,497
0.001,0.5,2,0.075,0,0.23,0,7,499,0,0,499
0.001,0.5,2,0.075,0,0.23,0,7,488,6,0,494
0.001,0.5,2,0.075,0,0.23,0,7,498,0,0,498
0.001,0.5,2,0.075,0,0.23,0,7,499,0,0,499
0.001,0.5,2,0.075,0.025,0.03,0.025,7,414,9,4,427
0.001,0.5,2,0.075,0.025,0.03,0.025,7,421,0,2,423
0.001,0.5,2,0.075,0.025,0.03,0.025,7,429,7,0,436
0.001,0.5,2,0.075,0.025,0.03,0.025,7,422,6,2,430
0.001,0.5,2,0.075,0.025,0.03,0.025,7,397,26,3,426
0.001,0.5,2,0.075,0.025,0.03,0.025,7,395,35,1,431
0.001,0.5,2,0.075,0.025,0.03,0.025,7,440,0,1,441
0.001,0.5,2,0.075,0.025,0.03,0.025,7,404,18,2,424
0.001,0.5,2,0.075,0.025,0.03,0.025,7,418,13,2,433
0.001,0.5,2,0.075,0.025,0.03,0.025,7,426,0,1,427
0.001,0.5,2,0.075,0.025,0.03,0.025,7,427,7,1,435
0.001,0.5,2,0.075,0.025,0.03,0.025,7,434,4,0,438
0.001,0.5,2,0.075,0.025,0.03,0.025,7,418,17,1,436
0.001,0.5,2,0.075,0.025,0.03,0.025,7,430,3,4,437
0.001,0.5,2,0.075,0.025,0.03,0.025,7,389,41,8,438
0.001,0.5,2,0.075,0.025,0.03,0.025,7,415,10,3,428
0.001,0.5,2,0.075,0.025,0.03,0.025,7,393,37,1,431
0.001,0.5,2,0.075,0.025,0.03,0.025,7,407,11,1,419
0.001,0.5,2,0.075,0.025,0.03,0.025,7,417,11,1,429
0.001,0.5,2,0.075,0.025,0.03,0.025,7,418,12,1,431
0.001,0.5,2,0.075,0.025,0.13,0.025,7,419,12,1,432
0.001,0.5,2,0.075,0.025,0.13,0.025,7,425,0,0,425
0.001,0.5,2,0.075,0.025,0.13,0.025,7,431,0,0,431
0.001,0.5,2,0.075,0.025,0.13,0.025,7,421,2,1,424
0.001,0.5,2,0.075,0.025,0.13,0.025,7,408,13,1,422
0.001,0.5,2,0.075,0.025,0.13,0.025,7,366,46,5,417
0.001,0.5,2,0.075,0.025,0.13,0.025,7,431,0,1,432
0.001,0.5,2,0.075,0.025,0.13,0.025,7,410,11,0,421
0.001,0.5,2,0.075,0.025,0.13,0.025,7,429,0,0,429
0.001,0.5,2,0.075,0.025,0.13,0.025,7,413,0,0,413
0.001,0.5,2,0.075,0.025,0.13,0.025,7,428,4,0,432
0.001,0.5,2,0.075,0.025,0.13,0.025,7,406,13,0,419
0.001,0.5,2,0.075,0.025,0.13,0.025,7,419,7,0,426
0.001,0.5,2,0.075,0.025,0.13,0.025,7,427,0,0,427
0.001,0.5,2,0.075,0.025,0.13,0.025,7,417,21,1,439
0.001,0.5,2,0.075,0.025,0.13,0.025,7,424,0,0,424
0.001,0.5,2,0.075,0.025,0.13,0.025,7,410,7,1,418
0.001,0.5,2,0.075,0.025,0.13,0.025,7,409,0,0,409
0.001,0.5,2,0.075,0.025,0.13,0.025,7,426,1,0,427
0.001,0.5,2,0.075,0.025,0.13,0.025,7,430,0,0,430
0.001,0.5,2,0.075,0.025,0.23,0.025,7,405,15,1,421
0.001,0.5,2,0.075,0.025,0.23,0.025,7,424,0,1,425
0.001,0.5,2,0.075,0.025,0.23,0.025,7,431,5,0,436
0.001,0.5,2,0.075,0.025,0.23,0.025,7,412,5,4,421
0.001,0.5,2,0.075,0.025,0.23,0.025,7,436,0,0,436
0.001,0.5,2,0.075,0.025,0.23,0.025,7,436,0,0,436
0.001,0.5,2,0.075,0.025,0.23,0.025,7,425,0,0,425
0.001,0.5,2,0.075,0.025,0.23,0.025,7,424,0,1,425
0.001,0.5,2,0.075,0.025,0.23,0.025,7,428,1,0,429
0.001,0.5,2,0.075,0.025,0.23,0.025,7,419,0,0,419
0.001,0.5,2,0.075,0.025,0.23,0.025,7,425,2,0,427
0.001,0.5,2,0.075,0.025,0.23,0.025,7,437,0,0,437
0.001,0.5,2,0.075,0.025,0.23,0.025,7,410,8,1,419
0.001,0.5,2,0.075,0.025,0.23,0.025,7,436,0,0,436
0.001,0.5,2,0.075,0.025,0.23,0.025,7,417,3,1,421
0.001,0.5,2,0.075,0.025,0.23,0.025,7,421,0,0,421
0.001,0.5,2,0.075,0.025,0.23,0.025,7,417,6,1,424
0.001,0.5,2,0.075,0.025,0.23,0.025,7,422,0,1,423
0.001,0.5,2,0.075,0.025,0.23,0.025,7,406,7,2,415
0.001,0.5,2,0.075,0.025,0.23,0.025,7,406,7,0,413
0.001,0.5,2,0.075,0.05,0.03,0.05,7,340,11,2,353
0.001,0.5,2,0.075,0.05,0.03,0.05,7,363,0,1,364
0.001,0.5,2,0.075,0.05,0.03,0.05,7,351,0,0,351
0.001,0.5,2,0.075,0.05,0.03,0.05,7,374,8,1,383
0.001,0.5,2,0.075,0.05,0.03,0.05,7,379,0,0,379
0.001,0.5,2,0.075,0.05,0.03,0.05,7,372,6,0,378
0.001,0.5,2,0.075,0.05,0.03,0.05,7,358,1,3,362
0.001,0.5,2,0.075,0.05,0.03,0.05,7,360,5,2,367
0.001,0.5,2,0.075,0.05,0.03,0.05,7,353,8,1,362
0.001,0.5,2,0.075,0.05,0.03,0.05,7,368,11,0,379
0.001,0.5,2,0.075,0.05,0.03,0.05,7,367,14,2,383
0.001,0.5,2,0.075,0.05,0.03,0.05,7,361,0,1,362
0.001,0.5,2,0.075,0.05,0.03,0.05,7,365,0,1,366
0.001,0.5,2,0.075,0.05,0.03,0.05,7,336,16,0,352
0.001,0.5,2,0.075,0.05,0.03,0.05,7,342,12,2,356
0.001,0.5,2,0.075,0.05,0.03,0.05,7,373,7,1,381
0.001,0.5,2,0.075,0.05,0.03,0.05,7,356,14,1,371
0.001,0.5,2,0.075,0.05,0.03,0.05,7,351,4,1,356
0.001,0.5,2,0.075,0.05,0.03,0.05,7,339,17,1,357
0.001,0.5,2,0.075,0.05,0.03,0.05,7,356,5,0,361
0.001,0.5,2,0.075,0.05,0.13,0.05,7,367,8,1,376
0.001,0.5,2,0.075,0.05,0.13,0.05,7,354,11,3,368
0.001,0.5,2,0.075,0.05,0.13,0.05,7,375,0,0,375
0.001,0.5,2,0.075,0.05,0.13,0.05,7,377,1,1,379
